gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
437650665	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144230978497010lHUlYnmroLyZAh					Paris, Museum National d'Histoire Naturelle, VD					cc-by	
667520543	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144138589580380DyTQ9XyxL5OK6f										cc-by	
667538152	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385740459rwPBuTKSp2SWsLRi										cc-by	
667538153	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385740441qqz1JS6NxWWvC5eE										cc-by	
667616233	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385740005k1vdKwAumQTXnRN4										cc-by	
667674563	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385739619nFME6UBEOfL21ae6										cc-by	
667681410	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385895946BTxLWgqI6RGdFyVg										cc-by	
667730057	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441383999030EETp1Xbx0UA3gfwn										cc-by	
367043700				http://herbarium.univie.ac.at/database/image.php?filename=94228&method=show										
694517374	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441426772960RBmLdCMA6mi0rpTZ										cc-by	
1078822922	StillImage	image/jpeg	http://pictures.snsb.info/TUBafrplantscoll/web/TUB-0006/TUB-000619_20061031_083448.jpg											
1078822940	StillImage	image/jpeg	http://pictures.snsb.info/TUBafrplantscoll/web/TUB-0006/TUB-000636_20061030_161556.jpg											
1230822307				http://herbarium.univie.ac.at/database/image.php?filename=94247&method=show										
864897718	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/85/B_10_0153857.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23771									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
1099023473	StillImage	image/jpeg	http://pictures.snsb.info/BSMafrplantscoll/M-0108/M-0108049_20060103_110006.jpg										CC BY-SA 3.0	
1099023486	StillImage	image/jpeg	http://pictures.snsb.info/BSMafrplantscoll/M-0108/M-0108061_20051227_182318.jpg										CC BY-SA 3.0	
885584963				http://collections.mnh.si.edu/media/index.php?irn=10129944										
912206456	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35377.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206499				http://specimens.kew.org/herbarium/K000230397									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206461	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35387.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206472	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35379.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206479				http://specimens.kew.org/herbarium/K000230410									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206477				http://specimens.kew.org/herbarium/K000230428									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206509	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35402.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206471	StillImage	image/jpeg	http://www.kew.org/herbcatimg/247126.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206654	StillImage	image/jpeg	http://www.kew.org/herbcatimg/36074.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206487	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35370.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206470				http://specimens.kew.org/herbarium/K000230386									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206448				http://specimens.kew.org/herbarium/K000230377									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206605				http://specimens.kew.org/herbarium/K000230554									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206482	StillImage	image/jpeg	http://www.kew.org/herbcatimg/247127.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206633	StillImage	image/jpeg	http://www.kew.org/herbcatimg/36094.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912302206				http://specimens.kew.org/herbarium/K000353457									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912459752	StillImage	image/jpeg	http://www.kew.org/herbcatimg/247129.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
